user_id,job_id,compute_hours,storage_gb,queries_run,date,cloud_provider,region,profile,job_type,instance_type
16,job_7,5.06,320.39,343,2026-02-20,aws,us-west-2,low,ad-hoc,medium
13,job_2,2.87,214.53,257,2026-02-20,aws,sa-east-1,low,batch,large
23,job_13,2.61,382.44,973,2026-02-20,azure,us-west-2,medium,streaming,medium
131,job_39,20.1,380.03,1768,2026-02-20,gcp,us-east-1,high,streaming,medium
51,job_45,0.86,15.48,88,2026-02-20,azure,sa-east-1,low,ad-hoc,small
186,job_45,18.17,301.22,238,2026-02-20,aws,us-west-2,high,ad-hoc,small
168,job_27,2.02,272.75,255,2026-02-20,aws,sa-east-1,low,batch,small
5,job_38,0.08,163.89,147,2026-02-20,aws,us-west-2,low,streaming,small
149,job_7,0.72,329.49,382,2026-02-20,aws,us-east-1,low,ad-hoc,medium
103,job_36,0.13,429.24,594,2026-02-20,gcp,us-east-1,medium,ad-hoc,small
162,job_25,1.1,281.77,263,2026-02-20,gcp,sa-east-1,low,batch,medium
156,job_39,6.69,129.32,1786,2026-02-20,gcp,sa-east-1,high,streaming,medium
193,job_19,1.07,370.88,907,2026-02-20,aws,us-east-1,medium,ad-hoc,large
116,job_5,0.28,334.52,197,2026-02-20,azure,us-west-2,low,streaming,large
133,job_21,8.61,314.69,537,2026-02-20,aws,us-east-1,medium,ad-hoc,small
132,job_4,8.43,270.74,740,2026-02-20,aws,us-east-1,medium,streaming,medium
119,job_9,4.75,123.51,8,2026-02-20,gcp,us-west-2,low,ad-hoc,large
134,job_14,3.25,161.33,247,2026-02-20,azure,sa-east-1,low,streaming,small
20,job_8,12.67,93.51,998,2026-02-20,azure,us-east-1,medium,batch,large
31,job_12,1.98,176.52,228,2026-02-20,azure,sa-east-1,low,batch,small
127,job_18,9.21,183.23,480,2026-02-20,gcp,us-east-1,high,batch,small
168,job_44,0.73,143.66,432,2026-02-20,aws,sa-east-1,low,batch,medium
174,job_1,1.37,193.39,414,2026-02-20,azure,us-west-2,low,ad-hoc,small
130,job_49,0.87,368.57,1648,2026-02-20,azure,sa-east-1,high,streaming,large
38,job_33,1.54,243.94,182,2026-02-20,gcp,us-west-2,low,streaming,medium
142,job_47,1.37,184.4,230,2026-02-20,gcp,us-west-2,low,streaming,medium
75,job_33,6.08,71.55,20,2026-02-20,azure,us-east-1,low,streaming,medium
34,job_41,6.92,95.36,821,2026-02-20,azure,us-west-2,medium,streaming,large
23,job_24,0.42,52.96,815,2026-02-20,azure,us-west-2,medium,batch,small
102,job_1,5.77,313.56,1934,2026-02-20,gcp,us-east-1,high,ad-hoc,small
124,job_27,3.75,703.9,734,2026-02-20,gcp,sa-east-1,high,batch,small
113,job_33,6.2,265.77,139,2026-02-20,aws,sa-east-1,low,streaming,medium
175,job_19,0.85,328.7,350,2026-02-20,gcp,us-west-2,low,ad-hoc,large
77,job_8,3.02,86.91,1738,2026-02-21,azure,sa-east-1,high,batch,large
166,job_49,3.32,314.85,211,2026-02-21,aws,us-west-2,medium,streaming,large
11,job_30,12.14,380.73,1458,2026-02-21,gcp,us-east-1,high,ad-hoc,small
134,job_4,0.12,219.72,213,2026-02-21,azure,sa-east-1,low,streaming,medium
26,job_10,0.26,180.77,132,2026-02-21,aws,us-west-2,low,streaming,small
92,job_38,5.17,492.36,943,2026-02-21,aws,us-east-1,medium,streaming,small
61,job_4,0.97,20.15,183,2026-02-21,azure,us-east-1,low,streaming,medium
61,job_50,1.96,30.36,321,2026-02-21,azure,us-east-1,low,ad-hoc,medium
117,job_4,1.95,53.02,878,2026-02-21,aws,us-west-2,medium,streaming,medium
163,job_4,1.84,608.25,1802,2026-02-21,azure,us-west-2,high,streaming,medium
108,job_40,0.28,106.14,1092,2026-02-21,gcp,sa-east-1,high,streaming,small
197,job_48,2.61,169.47,700,2026-02-21,gcp,us-west-2,high,batch,large
25,job_18,13.59,387.75,607,2026-02-21,aws,us-east-1,medium,batch,small
132,job_11,12.87,143.9,110,2026-02-21,aws,us-east-1,medium,streaming,small
82,job_29,2.9,107.37,621,2026-02-21,aws,sa-east-1,medium,streaming,small
99,job_37,1.06,28.81,24,2026-02-21,aws,us-west-2,low,batch,medium
164,job_22,1.8,129.53,238,2026-02-21,azure,us-west-2,high,batch,small
56,job_29,11.03,360.82,179,2026-02-21,gcp,sa-east-1,medium,streaming,small
54,job_27,6.11,161.88,222,2026-02-21,aws,us-east-1,low,batch,small
19,job_37,2.49,229.98,342,2026-02-21,azure,us-east-1,low,batch,medium
55,job_14,4.15,625.11,1714,2026-02-21,azure,us-east-1,high,streaming,small
97,job_31,13.92,568.09,906,2026-02-21,aws,us-west-2,high,batch,small
15,job_18,3.63,175.94,663,2026-02-21,azure,us-west-2,medium,batch,small
137,job_18,7.51,483.8,544,2026-02-21,azure,us-east-1,medium,batch,small
43,job_8,1.96,459.28,1984,2026-02-21,gcp,sa-east-1,high,batch,large
48,job_14,0.68,9.78,372,2026-02-21,aws,sa-east-1,low,streaming,small
25,job_11,2.9,470.36,370,2026-02-21,aws,us-east-1,medium,streaming,small
79,job_40,4.17,271.72,29,2026-02-21,gcp,us-east-1,low,streaming,small
108,job_40,14.11,381.94,1560,2026-02-21,gcp,sa-east-1,high,streaming,small
128,job_11,2.2,288.77,136,2026-02-21,aws,us-west-2,low,streaming,small
11,job_39,2.62,168.67,696,2026-02-21,gcp,us-east-1,high,streaming,medium
114,job_47,1.71,459.08,1688,2026-02-21,gcp,us-west-2,high,streaming,medium
27,job_9,6.79,350.53,41,2026-02-21,aws,us-west-2,medium,ad-hoc,large
119,job_2,0.61,214.59,274,2026-02-21,gcp,us-west-2,low,batch,large
16,job_41,0.69,93.54,380,2026-02-21,aws,us-west-2,low,streaming,large
171,job_22,1.16,217.92,29,2026-02-21,azure,us-west-2,low,batch,small
67,job_22,0.28,71.16,300,2026-02-21,azure,sa-east-1,low,batch,small
104,job_32,7.86,148.06,444,2026-02-22,aws,us-east-1,high,streaming,medium
103,job_27,0.89,156.83,998,2026-02-22,gcp,us-east-1,medium,batch,small
175,job_18,1.0,188.69,22,2026-02-22,gcp,us-west-2,low,batch,small
187,job_14,5.13,214.31,7,2026-02-22,gcp,sa-east-1,low,streaming,small
10,job_36,0.81,201.38,228,2026-02-22,gcp,us-east-1,low,ad-hoc,small
22,job_4,0.03,25.79,782,2026-02-22,aws,sa-east-1,medium,streaming,medium
114,job_8,0.24,111.35,974,2026-02-22,gcp,us-west-2,high,batch,large
107,job_2,0.19,442.89,500,2026-02-22,aws,us-east-1,medium,batch,large
165,job_40,1.52,328.81,894,2026-02-22,azure,sa-east-1,high,streaming,small
132,job_36,0.9,479.11,174,2026-02-22,aws,us-east-1,medium,ad-hoc,small
158,job_16,0.45,305.26,261,2026-02-22,aws,sa-east-1,low,streaming,large
98,job_37,1.26,333.39,119,2026-02-22,gcp,us-west-2,low,batch,medium
115,job_7,4.97,595.02,332,2026-02-22,aws,sa-east-1,high,ad-hoc,medium
191,job_14,2.96,259.51,265,2026-02-22,aws,us-west-2,low,streaming,small
23,job_29,3.72,455.17,29,2026-02-22,azure,us-west-2,medium,streaming,small
152,job_10,0.15,182.19,173,2026-02-22,aws,us-east-1,low,streaming,small
177,job_13,0.42,284.14,461,2026-02-22,gcp,us-east-1,low,streaming,medium
19,job_48,5.08,152.52,301,2026-02-22,azure,us-east-1,low,batch,large
5,job_25,3.52,210.21,282,2026-02-22,aws,us-west-2,low,batch,medium
138,job_49,0.95,142.13,427,2026-02-22,gcp,us-west-2,medium,streaming,large
160,job_39,14.28,539.03,936,2026-02-22,gcp,us-east-1,high,streaming,medium
104,job_43,7.38,656.44,514,2026-02-22,aws,us-east-1,high,batch,small
199,job_25,2.07,329.7,724,2026-02-22,azure,sa-east-1,medium,batch,medium
13,job_22,0.77,135.54,187,2026-02-22,aws,sa-east-1,low,batch,small
100,job_33,1.39,289.9,307,2026-02-22,aws,us-west-2,medium,streaming,medium
129,job_12,0.35,334.8,486,2026-02-22,gcp,us-east-1,low,batch,small
166,job_35,0.6,140.33,688,2026-02-22,aws,us-west-2,medium,batch,small
159,job_22,6.32,21.59,405,2026-02-22,aws,us-west-2,low,batch,small
109,job_6,0.73,467.32,398,2026-02-22,aws,sa-east-1,high,ad-hoc,small
125,job_34,0.14,109.52,25,2026-02-22,gcp,sa-east-1,low,ad-hoc,large
37,job_22,1.7,64.21,113,2026-02-22,gcp,us-west-2,low,batch,small
28,job_40,1.51,56.65,25,2026-02-22,gcp,sa-east-1,low,streaming,small
9,job_4,3.44,275.74,46,2026-02-22,gcp,us-east-1,low,streaming,medium
165,job_43,9.53,117.69,622,2026-02-22,azure,sa-east-1,high,batch,small
91,job_18,0.08,154.57,120,2026-02-22,aws,us-west-2,low,batch,small
19,job_30,2.42,37.06,355,2026-02-22,azure,us-east-1,low,ad-hoc,small
57,job_2,1.74,107.23,274,2026-02-22,gcp,us-west-2,low,batch,large
120,job_18,10.08,545.24,184,2026-02-22,azure,us-west-2,high,batch,small
200,job_34,7.39,356.27,267,2026-02-22,aws,sa-east-1,medium,ad-hoc,large
48,job_25,0.44,206.59,18,2026-02-22,aws,sa-east-1,low,batch,medium
156,job_34,0.93,404.97,956,2026-02-22,gcp,sa-east-1,high,ad-hoc,large
77,job_42,7.97,681.9,450,2026-02-22,azure,sa-east-1,high,ad-hoc,small
121,job_33,2.68,413.0,820,2026-02-22,aws,us-east-1,medium,streaming,medium
163,job_11,3.86,640.79,752,2026-02-22,azure,us-west-2,high,streaming,small
65,job_23,3.59,415.77,384,2026-02-22,azure,us-west-2,medium,batch,large
186,job_1,0.27,87.66,586,2026-02-22,aws,us-west-2,high,ad-hoc,small
84,job_44,2.92,18.89,417,2026-02-22,aws,us-west-2,low,batch,medium
100,job_45,6.25,166.33,157,2026-02-22,aws,us-west-2,medium,ad-hoc,small
54,job_8,0.11,332.92,226,2026-02-22,aws,us-east-1,low,batch,large
26,job_42,4.56,218.89,355,2026-02-22,aws,us-west-2,low,ad-hoc,small
18,job_3,4.38,94.93,491,2026-02-23,azure,sa-east-1,low,batch,small
111,job_32,3.73,309.04,11,2026-02-23,gcp,us-east-1,low,streaming,medium
168,job_21,0.01,79.88,442,2026-02-23,aws,sa-east-1,low,ad-hoc,small
48,job_6,0.48,103.83,354,2026-02-23,aws,sa-east-1,low,ad-hoc,small
53,job_20,3.43,312.46,125,2026-02-23,azure,sa-east-1,low,streaming,medium
56,job_9,0.94,105.37,390,2026-02-23,gcp,sa-east-1,medium,ad-hoc,large
148,job_9,0.39,78.13,67,2026-02-23,gcp,us-west-2,low,ad-hoc,large
4,job_27,6.5,333.64,498,2026-02-23,gcp,us-west-2,low,batch,small
62,job_33,1.26,244.73,233,2026-02-23,aws,us-west-2,low,streaming,medium
161,job_29,0.77,146.13,470,2026-02-23,gcp,us-west-2,low,streaming,small
84,job_49,0.31,200.72,420,2026-02-23,aws,us-west-2,low,streaming,large
133,job_48,4.67,315.76,469,2026-02-23,aws,us-east-1,medium,batch,large
103,job_38,1.59,462.83,29,2026-02-23,gcp,us-east-1,medium,streaming,small
79,job_13,4.85,302.6,82,2026-02-23,gcp,us-east-1,low,streaming,medium
164,job_44,25.0,608.2,292,2026-02-23,azure,us-west-2,high,batch,medium
92,job_34,4.87,287.43,642,2026-02-23,aws,us-east-1,medium,ad-hoc,large
105,job_10,5.44,99.0,36,2026-02-23,gcp,us-east-1,low,streaming,small
82,job_11,1.71,34.59,937,2026-02-23,aws,sa-east-1,medium,streaming,small
1,job_18,0.87,213.37,322,2026-02-23,gcp,us-east-1,low,batch,small
9,job_24,2.48,193.87,19,2026-02-23,gcp,us-east-1,low,batch,small
162,job_22,1.82,74.79,162,2026-02-23,gcp,sa-east-1,low,batch,small
175,job_11,1.54,58.83,390,2026-02-23,gcp,us-west-2,low,streaming,small
27,job_25,1.39,140.83,304,2026-02-23,aws,us-west-2,medium,batch,medium
152,job_8,0.99,297.41,389,2026-02-23,aws,us-east-1,low,batch,large
158,job_39,3.97,270.31,234,2026-02-23,aws,sa-east-1,low,streaming,medium
109,job_47,6.52,657.88,924,2026-02-23,aws,sa-east-1,high,streaming,medium
99,job_30,1.01,278.65,495,2026-02-23,aws,us-west-2,low,ad-hoc,small
32,job_3,0.34,121.11,832,2026-02-23,gcp,us-east-1,high,batch,small
157,job_9,1.09,398.38,15,2026-02-23,gcp,us-east-1,medium,ad-hoc,large
118,job_40,4.02,44.29,49,2026-02-23,gcp,us-west-2,medium,streaming,small
173,job_18,1.78,206.23,58,2026-02-23,gcp,sa-east-1,low,batch,small
144,job_16,3.27,370.01,119,2026-02-23,azure,us-east-1,medium,streaming,large
153,job_45,0.3,339.04,60,2026-02-23,gcp,sa-east-1,low,ad-hoc,small
12,job_7,5.28,8.84,238,2026-02-23,gcp,us-east-1,low,ad-hoc,medium
52,job_4,2.74,94.83,18,2026-02-23,aws,sa-east-1,low,streaming,medium
64,job_50,3.72,242.08,478,2026-02-23,azure,sa-east-1,medium,ad-hoc,medium
147,job_37,0.55,206.2,56,2026-02-23,gcp,us-east-1,low,batch,medium
109,job_36,0.9,489.08,216,2026-02-23,aws,sa-east-1,high,ad-hoc,small
179,job_35,0.8,344.89,273,2026-02-23,aws,us-east-1,low,batch,small
27,job_30,1.03,376.9,858,2026-02-23,aws,us-west-2,medium,ad-hoc,small
152,job_44,1.59,216.51,222,2026-02-23,aws,us-east-1,low,batch,medium
50,job_30,0.39,86.49,293,2026-02-23,azure,sa-east-1,medium,ad-hoc,small
153,job_19,1.37,174.22,456,2026-02-23,gcp,sa-east-1,low,ad-hoc,large
96,job_22,1.5,335.08,15,2026-02-23,aws,us-west-2,low,batch,small
23,job_35,1.25,483.43,687,2026-02-23,azure,us-west-2,medium,batch,small
160,job_1,2.78,95.49,950,2026-02-23,gcp,us-east-1,high,ad-hoc,small
136,job_36,0.4,268.73,355,2026-02-23,gcp,us-east-1,low,ad-hoc,small
25,job_25,0.27,139.31,111,2026-02-23,aws,us-east-1,medium,batch,medium
90,job_45,10.92,11.87,161,2026-02-23,aws,sa-east-1,low,ad-hoc,small
83,job_50,14.27,622.58,1480,2026-02-23,azure,sa-east-1,high,ad-hoc,medium
33,job_19,2.48,603.0,916,2026-02-23,azure,sa-east-1,high,ad-hoc,large
14,job_13,4.4,220.17,50,2026-02-23,gcp,us-east-1,medium,streaming,medium
33,job_23,7.06,385.8,1658,2026-02-23,azure,sa-east-1,high,batch,large
40,job_20,0.38,167.23,656,2026-02-23,gcp,sa-east-1,medium,streaming,medium
92,job_20,4.92,40.79,944,2026-02-23,aws,us-east-1,medium,streaming,medium
185,job_8,0.28,261.2,117,2026-02-24,aws,sa-east-1,low,batch,large
20,job_43,0.94,274.36,386,2026-02-24,azure,us-east-1,medium,batch,small
94,job_11,1.52,38.84,195,2026-02-24,gcp,us-east-1,low,streaming,small
105,job_4,2.09,239.46,233,2026-02-24,gcp,us-east-1,low,streaming,medium
3,job_44,0.65,126.17,884,2026-02-24,gcp,us-east-1,medium,batch,medium
190,job_20,3.3,34.44,1360,2026-02-24,gcp,us-east-1,high,streaming,medium
15,job_25,0.58,68.97,941,2026-02-24,azure,us-west-2,medium,batch,medium
3,job_10,1.14,161.95,620,2026-02-24,gcp,us-east-1,medium,streaming,small
135,job_28,1.45,259.92,140,2026-02-24,gcp,sa-east-1,low,batch,large
1,job_24,5.63,168.17,313,2026-02-24,gcp,us-east-1,low,batch,small
3,job_44,5.02,466.6,277,2026-02-24,gcp,us-east-1,medium,batch,medium
29,job_29,0.03,206.82,301,2026-02-24,gcp,sa-east-1,low,streaming,small
158,job_38,0.62,180.57,193,2026-02-24,aws,sa-east-1,low,streaming,small
167,job_32,0.73,174.48,59,2026-02-24,azure,us-west-2,low,streaming,medium
124,job_23,5.93,417.65,1400,2026-02-24,gcp,sa-east-1,high,batch,large
14,job_1,0.74,424.92,482,2026-02-24,gcp,us-east-1,medium,ad-hoc,small
176,job_13,9.45,258.59,287,2026-02-24,aws,us-west-2,low,streaming,medium
138,job_3,1.02,323.84,251,2026-02-24,gcp,us-west-2,medium,batch,small
149,job_30,0.28,282.93,490,2026-02-24,aws,us-east-1,low,ad-hoc,small
69,job_35,1.44,357.84,754,2026-02-24,azure,us-west-2,medium,batch,small
187,job_43,2.44,246.33,473,2026-02-24,gcp,sa-east-1,low,batch,small
151,job_35,4.47,263.83,519,2026-02-24,azure,sa-east-1,medium,batch,small
157,job_10,7.86,447.96,983,2026-02-24,gcp,us-east-1,medium,streaming,small
173,job_11,3.02,28.09,148,2026-02-24,gcp,sa-east-1,low,streaming,small
15,job_9,1.91,389.74,231,2026-02-24,azure,us-west-2,medium,ad-hoc,large
87,job_12,0.94,81.34,41,2026-02-24,gcp,us-east-1,low,batch,small
165,job_46,1.79,164.91,1096,2026-02-24,azure,sa-east-1,high,batch,small
71,job_16,1.91,468.69,16,2026-02-24,gcp,us-east-1,medium,streaming,large
114,job_24,4.59,572.41,1170,2026-02-24,gcp,us-west-2,high,batch,small
30,job_46,1.24,258.7,430,2026-02-24,gcp,sa-east-1,low,batch,small
176,job_1,2.01,288.66,376,2026-02-24,aws,us-west-2,low,ad-hoc,small
67,job_11,0.74,79.24,447,2026-02-24,azure,sa-east-1,low,streaming,small
185,job_19,0.3,140.9,497,2026-02-24,aws,sa-east-1,low,ad-hoc,large
168,job_44,1.14,263.85,282,2026-02-24,aws,sa-east-1,low,batch,medium
64,job_36,1.91,120.93,171,2026-02-24,azure,sa-east-1,medium,ad-hoc,small
177,job_6,1.26,256.49,37,2026-02-24,gcp,us-east-1,low,ad-hoc,small
63,job_45,0.61,148.16,492,2026-02-24,azure,sa-east-1,low,ad-hoc,small
146,job_16,2.14,435.95,1480,2026-02-24,gcp,us-east-1,high,streaming,large
194,job_16,3.84,481.21,996,2026-02-24,aws,us-east-1,high,streaming,large
59,job_6,0.66,140.65,387,2026-02-24,gcp,sa-east-1,low,ad-hoc,small
141,job_13,2.56,82.1,300,2026-02-24,gcp,us-east-1,low,streaming,medium
56,job_28,0.44,306.94,499,2026-02-24,gcp,sa-east-1,medium,batch,large
55,job_41,14.72,156.18,1252,2026-02-24,azure,us-east-1,high,streaming,large
161,job_12,1.16,192.76,478,2026-02-24,gcp,us-west-2,low,batch,small
189,job_36,1.31,144.59,96,2026-02-24,azure,us-east-1,low,ad-hoc,small
105,job_14,2.25,8.5,165,2026-02-24,gcp,us-east-1,low,streaming,small
72,job_30,0.44,83.18,268,2026-02-24,azure,us-west-2,low,ad-hoc,small
29,job_41,1.19,265.02,481,2026-02-24,gcp,sa-east-1,low,streaming,large
55,job_20,6.24,627.06,1244,2026-02-24,azure,us-east-1,high,streaming,medium
191,job_2,2.57,122.13,403,2026-02-24,aws,us-west-2,low,batch,large
97,job_43,8.18,465.78,230,2026-02-24,aws,us-west-2,high,batch,small
49,job_10,0.84,206.47,498,2026-02-24,azure,us-west-2,low,streaming,small
64,job_13,2.68,434.73,29,2026-02-24,azure,sa-east-1,medium,streaming,medium
23,job_38,1.22,17.32,866,2026-02-24,azure,us-west-2,medium,streaming,small
139,job_19,2.76,224.67,13,2026-02-24,gcp,us-east-1,medium,ad-hoc,large
127,job_16,26.05,57.31,818,2026-02-25,gcp,us-east-1,high,streaming,large
75,job_18,1.6,223.78,370,2026-02-25,azure,us-east-1,low,batch,small
69,job_40,1.81,89.81,749,2026-02-25,azure,us-west-2,medium,streaming,small
75,job_5,2.36,210.92,239,2026-02-25,azure,us-east-1,low,streaming,large
183,job_13,14.08,138.72,596,2026-02-25,azure,us-east-1,high,streaming,medium
116,job_3,4.84,81.49,227,2026-02-25,azure,us-west-2,low,batch,small
80,job_31,17.52,406.81,561,2026-02-25,azure,us-east-1,medium,batch,small
122,job_41,17.2,63.28,1092,2026-02-25,gcp,sa-east-1,high,streaming,large
60,job_21,0.22,311.87,214,2026-02-25,gcp,us-east-1,low,ad-hoc,small
158,job_44,1.21,128.11,475,2026-02-25,aws,sa-east-1,low,batch,medium
191,job_43,0.62,221.51,349,2026-02-25,aws,us-west-2,low,batch,small
24,job_14,20.1,114.21,1882,2026-02-25,azure,us-west-2,high,streaming,small
112,job_39,1.39,86.58,945,2026-02-25,azure,sa-east-1,medium,streaming,medium
75,job_1,0.11,223.2,116,2026-02-25,azure,us-east-1,low,ad-hoc,small
71,job_41,0.96,154.47,784,2026-02-25,gcp,us-east-1,medium,streaming,large
69,job_9,1.76,225.35,687,2026-02-25,azure,us-west-2,medium,ad-hoc,large
93,job_4,0.18,150.68,322,2026-02-25,aws,sa-east-1,low,streaming,medium
133,job_15,0.61,69.45,66,2026-02-25,aws,us-east-1,medium,streaming,large
99,job_14,4.51,25.79,61,2026-02-25,aws,us-west-2,low,streaming,small
130,job_5,1.73,737.31,746,2026-02-25,azure,sa-east-1,high,streaming,large
144,job_37,0.97,291.08,621,2026-02-25,azure,us-east-1,medium,batch,medium
41,job_23,2.36,205.06,657,2026-02-25,aws,us-east-1,medium,batch,large
198,job_31,1.45,43.21,831,2026-02-25,gcp,sa-east-1,medium,batch,small
38,job_9,3.34,201.46,224,2026-02-25,gcp,us-west-2,low,ad-hoc,large
11,job_16,8.47,389.46,130,2026-02-25,gcp,us-east-1,high,streaming,large
72,job_12,0.33,241.15,253,2026-02-25,azure,us-west-2,low,batch,small
56,job_46,2.57,107.8,684,2026-02-25,gcp,sa-east-1,medium,batch,small
168,job_3,1.15,130.83,79,2026-02-25,aws,sa-east-1,low,batch,small
101,job_9,2.46,438.59,76,2026-02-25,gcp,sa-east-1,medium,ad-hoc,large
52,job_4,4.82,286.98,49,2026-02-25,aws,sa-east-1,low,streaming,medium
20,job_50,4.21,165.8,225,2026-02-25,azure,us-east-1,medium,ad-hoc,medium
65,job_30,9.44,22.81,243,2026-02-25,azure,us-west-2,medium,ad-hoc,small
30,job_36,1.1,115.47,400,2026-02-25,gcp,sa-east-1,low,ad-hoc,small
182,job_49,1.82,110.44,885,2026-02-25,gcp,sa-east-1,medium,streaming,large
176,job_5,1.39,289.03,115,2026-02-25,aws,us-west-2,low,streaming,large
124,job_34,0.47,690.65,660,2026-02-25,gcp,sa-east-1,high,ad-hoc,large
33,job_50,0.19,411.62,940,2026-02-25,azure,sa-east-1,high,ad-hoc,medium
118,job_37,0.07,225.81,762,2026-02-25,gcp,us-west-2,medium,batch,medium
2,job_50,0.57,329.51,26,2026-02-25,aws,us-west-2,low,ad-hoc,medium
137,job_49,1.11,308.17,598,2026-02-25,azure,us-east-1,medium,streaming,large
10,job_1,0.39,38.84,118,2026-02-25,gcp,us-east-1,low,ad-hoc,small
124,job_21,3.74,618.87,278,2026-02-25,gcp,sa-east-1,high,ad-hoc,small
130,job_21,1.82,145.75,1164,2026-02-25,azure,sa-east-1,high,ad-hoc,small
83,job_1,13.78,252.0,1446,2026-02-25,azure,sa-east-1,high,ad-hoc,small
73,job_34,2.1,312.92,454,2026-02-25,azure,us-east-1,low,ad-hoc,large
6,job_16,2.48,373.4,19,2026-02-25,aws,sa-east-1,medium,streaming,large
71,job_43,5.66,107.09,591,2026-02-25,gcp,us-east-1,medium,batch,small
14,job_12,2.76,37.99,977,2026-02-25,gcp,us-east-1,medium,batch,small
106,job_43,1.97,221.03,54,2026-02-25,gcp,us-west-2,low,batch,small
137,job_37,0.17,172.16,81,2026-02-25,azure,us-east-1,medium,batch,medium
36,job_22,1.27,178.71,188,2026-02-25,azure,us-west-2,low,batch,small
143,job_28,0.73,34.95,31,2026-02-25,azure,sa-east-1,low,batch,large
23,job_49,10.55,173.7,77,2026-02-25,azure,us-west-2,medium,streaming,large
70,job_20,3.37,140.35,1822,2026-02-26,aws,us-east-1,high,streaming,medium
84,job_41,6.22,274.49,241,2026-02-26,aws,us-west-2,low,streaming,large
144,job_20,0.92,411.92,652,2026-02-26,azure,us-east-1,medium,streaming,medium
175,job_33,2.65,286.76,424,2026-02-26,gcp,us-west-2,low,streaming,medium
70,job_39,7.05,410.49,1658,2026-02-26,aws,us-east-1,high,streaming,medium
125,job_13,0.29,179.17,207,2026-02-26,gcp,sa-east-1,low,streaming,medium
130,job_46,26.85,562.01,24,2026-02-26,azure,sa-east-1,high,batch,small
63,job_23,2.44,120.49,199,2026-02-26,azure,sa-east-1,low,batch,large
177,job_44,2.08,347.75,236,2026-02-26,gcp,us-east-1,low,batch,medium
1,job_43,0.34,332.06,295,2026-02-26,gcp,us-east-1,low,batch,small
151,job_6,1.86,14.18,673,2026-02-26,azure,sa-east-1,medium,ad-hoc,small
85,job_1,12.98,395.83,1042,2026-02-26,aws,us-east-1,high,ad-hoc,small
198,job_34,0.84,161.53,49,2026-02-26,gcp,sa-east-1,medium,ad-hoc,large
173,job_45,2.61,51.62,186,2026-02-26,gcp,sa-east-1,low,ad-hoc,small
182,job_14,10.33,152.41,667,2026-02-26,gcp,sa-east-1,medium,streaming,small
36,job_35,0.27,22.24,10,2026-02-26,azure,us-west-2,low,batch,small
29,job_44,0.38,259.53,418,2026-02-26,gcp,sa-east-1,low,batch,medium
33,job_21,11.02,77.78,614,2026-02-26,azure,sa-east-1,high,ad-hoc,small
183,job_40,8.67,631.44,342,2026-02-26,azure,us-east-1,high,streaming,small
1,job_2,0.34,170.03,78,2026-02-26,gcp,us-east-1,low,batch,large
102,job_26,15.49,336.96,1264,2026-02-26,gcp,us-east-1,high,batch,large
34,job_39,7.47,405.75,893,2026-02-26,azure,us-west-2,medium,streaming,medium
184,job_34,2.99,291.37,127,2026-02-26,aws,us-west-2,low,ad-hoc,large
103,job_15,0.01,57.58,805,2026-02-26,gcp,us-east-1,medium,streaming,large
109,job_26,3.99,494.82,312,2026-02-26,aws,sa-east-1,high,batch,large
143,job_40,0.76,156.68,334,2026-02-26,azure,sa-east-1,low,streaming,small
128,job_36,0.85,271.83,345,2026-02-26,aws,us-west-2,low,ad-hoc,small
172,job_25,3.12,524.54,1998,2026-02-26,azure,sa-east-1,high,batch,medium
148,job_14,3.15,166.57,276,2026-02-26,gcp,us-west-2,low,streaming,small
70,job_37,2.12,33.67,1082,2026-02-26,aws,us-east-1,high,batch,medium
151,job_13,0.54,193.11,364,2026-02-26,azure,sa-east-1,medium,streaming,medium
68,job_23,10.88,14.84,634,2026-02-26,azure,sa-east-1,medium,batch,large
112,job_20,3.72,45.71,590,2026-02-26,azure,sa-east-1,medium,streaming,medium
108,job_28,2.39,337.09,1576,2026-02-26,gcp,sa-east-1,high,batch,large
85,job_4,4.39,524.09,320,2026-02-26,aws,us-east-1,high,streaming,medium
20,job_42,3.65,391.46,686,2026-02-26,azure,us-east-1,medium,ad-hoc,small
84,job_25,1.59,74.55,376,2026-02-26,aws,us-west-2,low,batch,medium
8,job_36,0.03,424.3,558,2026-02-26,azure,sa-east-1,medium,ad-hoc,small
95,job_33,8.96,252.36,34,2026-02-26,aws,us-east-1,high,streaming,medium
197,job_38,6.75,260.13,1994,2026-02-26,gcp,us-west-2,high,streaming,small
9,job_1,1.66,33.64,486,2026-02-26,gcp,us-east-1,low,ad-hoc,small
138,job_24,5.4,362.62,489,2026-02-26,gcp,us-west-2,medium,batch,small
57,job_40,0.07,329.04,110,2026-02-26,gcp,us-west-2,low,streaming,small
87,job_49,17.82,164.12,217,2026-02-26,gcp,us-east-1,low,streaming,large
119,job_21,1.02,209.42,22,2026-02-27,gcp,us-west-2,low,ad-hoc,small
169,job_19,1.63,138.83,452,2026-02-27,aws,us-west-2,medium,ad-hoc,large
59,job_18,0.92,259.44,313,2026-02-27,gcp,sa-east-1,low,batch,small
171,job_36,6.1,221.8,11,2026-02-27,azure,us-west-2,low,ad-hoc,small
59,job_25,1.47,191.41,12,2026-02-27,gcp,sa-east-1,low,batch,medium
81,job_5,1.76,119.63,355,2026-02-27,gcp,sa-east-1,low,streaming,large
