user_id,job_id,compute_hours,storage_gb,queries_run,date,cloud_provider,region,profile,job_type,instance_type,year,month,day,week,compute_per_query,avg_compute_per_user,usage_intensity
19,job_37,2.49,229.98,342,2026-02-21,azure,us-east-1,low,batch,medium,2026,2,21,8,0.007280701754385966,2.0615,medium
55,job_14,4.15,625.11,1714,2026-02-21,azure,us-east-1,high,streaming,small,2026,2,21,8,0.0024212368728121357,8.7732,medium
97,job_31,13.92,568.09,906,2026-02-21,aws,us-west-2,high,batch,small,2026,2,21,8,0.015364238410596026,9.324545454545454,high
15,job_18,3.63,175.94,663,2026-02-21,azure,us-west-2,medium,batch,small,2026,2,21,8,0.0054751131221719455,3.438947368421053,medium
137,job_18,7.51,483.8,544,2026-02-21,azure,us-east-1,medium,batch,small,2026,2,21,8,0.01380514705882353,5.058333333333334,high
43,job_8,1.96,459.28,1984,2026-02-21,gcp,sa-east-1,high,batch,large,2026,2,21,8,0.0009879032258064515,9.005454545454546,low
48,job_14,0.68,9.78,372,2026-02-21,aws,sa-east-1,low,streaming,small,2026,2,21,8,0.001827956989247312,2.8644,low
25,job_11,2.9,470.36,370,2026-02-21,aws,us-east-1,medium,streaming,small,2026,2,21,8,0.007837837837837838,5.567407407407408,medium
79,job_40,4.17,271.72,29,2026-02-21,gcp,us-east-1,low,streaming,small,2026,2,21,8,0.14379310344827587,2.416875,medium
108,job_40,14.11,381.94,1560,2026-02-21,gcp,sa-east-1,high,streaming,small,2026,2,21,8,0.009044871794871795,9.70142857142857,high
128,job_11,2.2,288.77,136,2026-02-21,aws,us-west-2,low,streaming,small,2026,2,21,8,0.016176470588235296,1.4877419354838708,medium
11,job_39,2.62,168.67,696,2026-02-21,gcp,us-east-1,high,streaming,medium,2026,2,21,8,0.0037643678160919542,9.243636363636362,medium
114,job_47,1.71,459.08,1688,2026-02-21,gcp,us-west-2,high,streaming,medium,2026,2,21,8,0.0010130331753554502,9.148333333333333,low
27,job_9,6.79,350.53,41,2026-02-21,aws,us-west-2,medium,ad-hoc,large,2026,2,21,8,0.16560975609756098,4.896315789473684,high
119,job_2,0.61,214.59,274,2026-02-21,gcp,us-west-2,low,batch,large,2026,2,21,8,0.0022262773722627736,1.6035714285714284,low
16,job_41,0.69,93.54,380,2026-02-21,aws,us-west-2,low,streaming,large,2026,2,21,8,0.0018157894736842103,1.8697368421052631,low
171,job_22,1.16,217.92,29,2026-02-21,azure,us-west-2,low,batch,small,2026,2,21,8,0.039999999999999994,2.0786956521739133,low
67,job_22,0.28,71.16,300,2026-02-21,azure,sa-east-1,low,batch,small,2026,2,21,8,0.0009333333333333334,1.8656,low
104,job_32,7.86,148.06,444,2026-02-22,aws,us-east-1,high,streaming,medium,2026,2,22,8,0.017702702702702702,9.665,high
103,job_27,0.89,156.83,998,2026-02-22,gcp,us-east-1,medium,batch,small,2026,2,22,8,0.0008917835671342685,2.4615384615384617,low
175,job_18,1.0,188.69,22,2026-02-22,gcp,us-west-2,low,batch,small,2026,2,22,8,0.045454545454545456,1.8983870967741936,low
187,job_14,5.13,214.31,7,2026-02-22,gcp,sa-east-1,low,streaming,small,2026,2,22,8,0.7328571428571429,1.648235294117647,medium
10,job_36,0.81,201.38,228,2026-02-22,gcp,us-east-1,low,ad-hoc,small,2026,2,22,8,0.0035526315789473684,2.543846153846154,low
22,job_4,0.03,25.79,782,2026-02-22,aws,sa-east-1,medium,streaming,medium,2026,2,22,8,3.836317135549872e-05,4.81875,low
114,job_8,0.24,111.35,974,2026-02-22,gcp,us-west-2,high,batch,large,2026,2,22,8,0.0002464065708418891,9.148333333333333,low
107,job_2,0.19,442.89,500,2026-02-22,aws,us-east-1,medium,batch,large,2026,2,22,8,0.00038,4.859259259259259,low
165,job_40,1.52,328.81,894,2026-02-22,azure,sa-east-1,high,streaming,small,2026,2,22,8,0.0017002237136465325,8.86,low
132,job_36,0.9,479.11,174,2026-02-22,aws,us-east-1,medium,ad-hoc,small,2026,2,22,8,0.005172413793103448,6.8660000000000005,low
158,job_16,0.45,305.26,261,2026-02-22,aws,sa-east-1,low,streaming,large,2026,2,22,8,0.0017241379310344827,1.8199999999999998,low
98,job_37,1.26,333.39,119,2026-02-22,gcp,us-west-2,low,batch,medium,2026,2,22,8,0.010588235294117647,1.9358620689655173,low
115,job_7,4.97,595.02,332,2026-02-22,aws,sa-east-1,high,ad-hoc,medium,2026,2,22,8,0.014969879518072288,6.86037037037037,medium
191,job_14,2.96,259.51,265,2026-02-22,aws,us-west-2,low,streaming,small,2026,2,22,8,0.011169811320754716,2.725,medium
23,job_29,3.72,455.17,29,2026-02-22,azure,us-west-2,medium,streaming,small,2026,2,22,8,0.12827586206896552,4.216111111111111,medium
152,job_10,0.15,182.19,173,2026-02-22,aws,us-east-1,low,streaming,small,2026,2,22,8,0.0008670520231213873,1.5795833333333331,low
177,job_13,0.42,284.14,461,2026-02-22,gcp,us-east-1,low,streaming,medium,2026,2,22,8,0.0009110629067245119,1.5295454545454545,low
19,job_48,5.08,152.52,301,2026-02-22,azure,us-east-1,low,batch,large,2026,2,22,8,0.016877076411960134,2.0615,medium
5,job_25,3.52,210.21,282,2026-02-22,aws,us-west-2,low,batch,medium,2026,2,22,8,0.0124822695035461,1.7678571428571428,medium
138,job_49,0.95,142.13,427,2026-02-22,gcp,us-west-2,medium,streaming,large,2026,2,22,8,0.0022248243559718967,4.65,low
160,job_39,14.28,539.03,936,2026-02-22,gcp,us-east-1,high,streaming,medium,2026,2,22,8,0.015256410256410256,6.783181818181817,high
104,job_43,7.38,656.44,514,2026-02-22,aws,us-east-1,high,batch,small,2026,2,22,8,0.014357976653696498,9.665,high
199,job_25,2.07,329.7,724,2026-02-22,azure,sa-east-1,medium,batch,medium,2026,2,22,8,0.0028591160220994474,4.5,medium
13,job_22,0.77,135.54,187,2026-02-22,aws,sa-east-1,low,batch,small,2026,2,22,8,0.00411764705882353,1.7563333333333333,low
100,job_33,1.39,289.9,307,2026-02-22,aws,us-west-2,medium,streaming,medium,2026,2,22,8,0.004527687296416938,5.567916666666666,low
129,job_12,0.35,334.8,486,2026-02-22,gcp,us-east-1,low,batch,small,2026,2,22,8,0.0007201646090534979,1.936,low
166,job_35,0.6,140.33,688,2026-02-22,aws,us-west-2,medium,batch,small,2026,2,22,8,0.0008720930232558139,3.899375,low
159,job_22,6.32,21.59,405,2026-02-22,aws,us-west-2,low,batch,small,2026,2,22,8,0.015604938271604939,2.1414285714285715,high
109,job_6,0.73,467.32,398,2026-02-22,aws,sa-east-1,high,ad-hoc,small,2026,2,22,8,0.0018341708542713568,4.160526315789474,low
125,job_34,0.14,109.52,25,2026-02-22,gcp,sa-east-1,low,ad-hoc,large,2026,2,22,8,0.005600000000000001,1.967142857142857,low
37,job_22,1.7,64.21,113,2026-02-22,gcp,us-west-2,low,batch,small,2026,2,22,8,0.01504424778761062,1.6326086956521741,low
28,job_40,1.51,56.65,25,2026-02-22,gcp,sa-east-1,low,streaming,small,2026,2,22,8,0.0604,2.1215,low
9,job_4,3.44,275.74,46,2026-02-22,gcp,us-east-1,low,streaming,medium,2026,2,22,8,0.07478260869565218,2.261,medium
165,job_43,9.53,117.69,622,2026-02-22,azure,sa-east-1,high,batch,small,2026,2,22,8,0.015321543408360127,8.86,high
91,job_18,0.08,154.57,120,2026-02-22,aws,us-west-2,low,batch,small,2026,2,22,8,0.0006666666666666666,1.7157142857142857,low
19,job_30,2.42,37.06,355,2026-02-22,azure,us-east-1,low,ad-hoc,small,2026,2,22,8,0.006816901408450704,2.0615,medium
57,job_2,1.74,107.23,274,2026-02-22,gcp,us-west-2,low,batch,large,2026,2,22,8,0.00635036496350365,2.2576923076923077,low
120,job_18,10.08,545.24,184,2026-02-22,azure,us-west-2,high,batch,small,2026,2,22,8,0.05478260869565217,7.648000000000001,high
200,job_34,7.39,356.27,267,2026-02-22,aws,sa-east-1,medium,ad-hoc,large,2026,2,22,8,0.027677902621722844,3.313333333333333,high
48,job_25,0.44,206.59,18,2026-02-22,aws,sa-east-1,low,batch,medium,2026,2,22,8,0.024444444444444446,2.8644,low
156,job_34,0.93,404.97,956,2026-02-22,gcp,sa-east-1,high,ad-hoc,large,2026,2,22,8,0.0009728033472803348,8.37076923076923,low
77,job_42,7.97,681.9,450,2026-02-22,azure,sa-east-1,high,ad-hoc,small,2026,2,22,8,0.01771111111111111,7.512173913043478,high
121,job_33,2.68,413.0,820,2026-02-22,aws,us-east-1,medium,streaming,medium,2026,2,22,8,0.0032682926829268296,4.6573913043478266,medium
163,job_11,3.86,640.79,752,2026-02-22,azure,us-west-2,high,streaming,small,2026,2,22,8,0.005132978723404255,11.864782608695652,medium
65,job_23,3.59,415.77,384,2026-02-22,azure,us-west-2,medium,batch,large,2026,2,22,8,0.009348958333333332,4.790555555555556,medium
186,job_1,0.27,87.66,586,2026-02-22,aws,us-west-2,high,ad-hoc,small,2026,2,22,8,0.0004607508532423208,10.656956521739131,low
84,job_44,2.92,18.89,417,2026-02-22,aws,us-west-2,low,batch,medium,2026,2,22,8,0.007002398081534772,1.6130434782608696,medium
100,job_45,6.25,166.33,157,2026-02-22,aws,us-west-2,medium,ad-hoc,small,2026,2,22,8,0.03980891719745223,5.567916666666666,high
54,job_8,0.11,332.92,226,2026-02-22,aws,us-east-1,low,batch,large,2026,2,22,8,0.0004867256637168142,2.6903571428571427,low
26,job_42,4.56,218.89,355,2026-02-22,aws,us-west-2,low,ad-hoc,small,2026,2,22,8,0.01284507042253521,2.114090909090909,medium
18,job_3,4.38,94.93,491,2026-02-23,azure,sa-east-1,low,batch,small,2026,2,23,9,0.008920570264765783,1.3175000000000001,medium
111,job_32,3.73,309.04,11,2026-02-23,gcp,us-east-1,low,streaming,medium,2026,2,23,9,0.3390909090909091,2.0084,medium
168,job_21,0.01,79.88,442,2026-02-23,aws,sa-east-1,low,ad-hoc,small,2026,2,23,9,2.262443438914027e-05,1.5860714285714284,low
48,job_6,0.48,103.83,354,2026-02-23,aws,sa-east-1,low,ad-hoc,small,2026,2,23,9,0.0013559322033898304,2.8644,low
53,job_20,3.43,312.46,125,2026-02-23,azure,sa-east-1,low,streaming,medium,2026,2,23,9,0.027440000000000003,2.477826086956522,medium
56,job_9,0.94,105.37,390,2026-02-23,gcp,sa-east-1,medium,ad-hoc,large,2026,2,23,9,0.00241025641025641,4.482272727272727,low
148,job_9,0.39,78.13,67,2026-02-23,gcp,us-west-2,low,ad-hoc,large,2026,2,23,9,0.00582089552238806,1.3875,low
4,job_27,6.5,333.64,498,2026-02-23,gcp,us-west-2,low,batch,small,2026,2,23,9,0.013052208835341365,2.0425,high
62,job_33,1.26,244.73,233,2026-02-23,aws,us-west-2,low,streaming,medium,2026,2,23,9,0.005407725321888412,2.823478260869565,low
161,job_29,0.77,146.13,470,2026-02-23,gcp,us-west-2,low,streaming,small,2026,2,23,9,0.0016382978723404255,1.9735999999999998,low
84,job_49,0.31,200.72,420,2026-02-23,aws,us-west-2,low,streaming,large,2026,2,23,9,0.0007380952380952381,1.6130434782608696,low
133,job_48,4.67,315.76,469,2026-02-23,aws,us-east-1,medium,batch,large,2026,2,23,9,0.009957356076759061,4.160666666666667,medium
103,job_38,1.59,462.83,29,2026-02-23,gcp,us-east-1,medium,streaming,small,2026,2,23,9,0.05482758620689655,2.4615384615384617,low
79,job_13,4.85,302.6,82,2026-02-23,gcp,us-east-1,low,streaming,medium,2026,2,23,9,0.05914634146341463,2.416875,medium
164,job_44,25.0,608.2,292,2026-02-23,azure,us-west-2,high,batch,medium,2026,2,23,9,0.08561643835616438,8.6324,high
92,job_34,4.87,287.43,642,2026-02-23,aws,us-east-1,medium,ad-hoc,large,2026,2,23,9,0.007585669781931465,3.989166666666667,medium
105,job_10,5.44,99.0,36,2026-02-23,gcp,us-east-1,low,streaming,small,2026,2,23,9,0.1511111111111111,2.065925925925926,medium
82,job_11,1.71,34.59,937,2026-02-23,aws,sa-east-1,medium,streaming,small,2026,2,23,9,0.0018249733191035217,2.83578947368421,low
1,job_18,0.87,213.37,322,2026-02-23,gcp,us-east-1,low,batch,small,2026,2,23,9,0.002701863354037267,2.3419230769230768,low
9,job_24,2.48,193.87,19,2026-02-23,gcp,us-east-1,low,batch,small,2026,2,23,9,0.13052631578947368,2.261,medium
162,job_22,1.82,74.79,162,2026-02-23,gcp,sa-east-1,low,batch,small,2026,2,23,9,0.011234567901234569,2.0143333333333335,low
175,job_11,1.54,58.83,390,2026-02-23,gcp,us-west-2,low,streaming,small,2026,2,23,9,0.003948717948717949,1.8983870967741936,low
27,job_25,1.39,140.83,304,2026-02-23,aws,us-west-2,medium,batch,medium,2026,2,23,9,0.004572368421052631,4.896315789473684,low
152,job_8,0.99,297.41,389,2026-02-23,aws,us-east-1,low,batch,large,2026,2,23,9,0.002544987146529563,1.5795833333333331,low
158,job_39,3.97,270.31,234,2026-02-23,aws,sa-east-1,low,streaming,medium,2026,2,23,9,0.016965811965811966,1.8199999999999998,medium
109,job_47,6.52,657.88,924,2026-02-23,aws,sa-east-1,high,streaming,medium,2026,2,23,9,0.007056277056277056,4.160526315789474,high
99,job_30,1.01,278.65,495,2026-02-23,aws,us-west-2,low,ad-hoc,small,2026,2,23,9,0.0020404040404040404,1.7431999999999999,low
32,job_3,0.34,121.11,832,2026-02-23,gcp,us-east-1,high,batch,small,2026,2,23,9,0.0004086538461538462,8.051,low
157,job_9,1.09,398.38,15,2026-02-23,gcp,us-east-1,medium,ad-hoc,large,2026,2,23,9,0.07266666666666667,3.585714285714286,low
118,job_40,4.02,44.29,49,2026-02-23,gcp,us-west-2,medium,streaming,small,2026,2,23,9,0.0820408163265306,2.977777777777778,medium
173,job_18,1.78,206.23,58,2026-02-23,gcp,sa-east-1,low,batch,small,2026,2,23,9,0.030689655172413795,1.7005263157894739,low
144,job_16,3.27,370.01,119,2026-02-23,azure,us-east-1,medium,streaming,large,2026,2,23,9,0.027478991596638656,3.6672413793103447,medium
153,job_45,0.3,339.04,60,2026-02-23,gcp,sa-east-1,low,ad-hoc,small,2026,2,23,9,0.005,1.5404761904761906,low
12,job_7,5.28,8.84,238,2026-02-23,gcp,us-east-1,low,ad-hoc,medium,2026,2,23,9,0.022184873949579832,2.54,medium
52,job_4,2.74,94.83,18,2026-02-23,aws,sa-east-1,low,streaming,medium,2026,2,23,9,0.15222222222222223,2.8495999999999997,medium
64,job_50,3.72,242.08,478,2026-02-23,azure,sa-east-1,medium,ad-hoc,medium,2026,2,23,9,0.007782426778242678,3.45,medium
147,job_37,0.55,206.2,56,2026-02-23,gcp,us-east-1,low,batch,medium,2026,2,23,9,0.009821428571428573,1.4824000000000002,low
109,job_36,0.9,489.08,216,2026-02-23,aws,sa-east-1,high,ad-hoc,small,2026,2,23,9,0.004166666666666667,4.160526315789474,low
179,job_35,0.8,344.89,273,2026-02-23,aws,us-east-1,low,batch,small,2026,2,23,9,0.0029304029304029304,2.4221875,low
27,job_30,1.03,376.9,858,2026-02-23,aws,us-west-2,medium,ad-hoc,small,2026,2,23,9,0.0012004662004662006,4.896315789473684,low
152,job_44,1.59,216.51,222,2026-02-23,aws,us-east-1,low,batch,medium,2026,2,23,9,0.007162162162162163,1.5795833333333331,low
50,job_30,0.39,86.49,293,2026-02-23,azure,sa-east-1,medium,ad-hoc,small,2026,2,23,9,0.0013310580204778158,3.636666666666667,low
153,job_19,1.37,174.22,456,2026-02-23,gcp,sa-east-1,low,ad-hoc,large,2026,2,23,9,0.0030043859649122808,1.5404761904761906,low
96,job_22,1.5,335.08,15,2026-02-23,aws,us-west-2,low,batch,small,2026,2,23,9,0.1,2.34,low
23,job_35,1.25,483.43,687,2026-02-23,azure,us-west-2,medium,batch,small,2026,2,23,9,0.001819505094614265,4.216111111111111,low
160,job_1,2.78,95.49,950,2026-02-23,gcp,us-east-1,high,ad-hoc,small,2026,2,23,9,0.002926315789473684,6.783181818181817,medium
136,job_36,0.4,268.73,355,2026-02-23,gcp,us-east-1,low,ad-hoc,small,2026,2,23,9,0.0011267605633802818,2.246551724137931,low
25,job_25,0.27,139.31,111,2026-02-23,aws,us-east-1,medium,batch,medium,2026,2,23,9,0.0024324324324324327,5.567407407407408,low
90,job_45,10.92,11.87,161,2026-02-23,aws,sa-east-1,low,ad-hoc,small,2026,2,23,9,0.06782608695652174,2.216,high
83,job_50,14.27,622.58,1480,2026-02-23,azure,sa-east-1,high,ad-hoc,medium,2026,2,23,9,0.009641891891891892,7.239473684210527,high
33,job_19,2.48,603.0,916,2026-02-23,azure,sa-east-1,high,ad-hoc,large,2026,2,23,9,0.002707423580786026,8.9428125,medium
14,job_13,4.4,220.17,50,2026-02-23,gcp,us-east-1,medium,streaming,medium,2026,2,23,9,0.08800000000000001,4.770833333333333,medium
33,job_23,7.06,385.8,1658,2026-02-23,azure,sa-east-1,high,batch,large,2026,2,23,9,0.004258142340168878,8.9428125,high
40,job_20,0.38,167.23,656,2026-02-23,gcp,sa-east-1,medium,streaming,medium,2026,2,23,9,0.0005792682926829268,5.501818181818182,low
92,job_20,4.92,40.79,944,2026-02-23,aws,us-east-1,medium,streaming,medium,2026,2,23,9,0.005211864406779661,3.989166666666667,medium
185,job_8,0.28,261.2,117,2026-02-24,aws,sa-east-1,low,batch,large,2026,2,24,9,0.0023931623931623936,1.8623529411764705,low
20,job_43,0.94,274.36,386,2026-02-24,azure,us-east-1,medium,batch,small,2026,2,24,9,0.0024352331606217613,4.209615384615384,low
94,job_11,1.52,38.84,195,2026-02-24,gcp,us-east-1,low,streaming,small,2026,2,24,9,0.007794871794871795,1.903125,low
105,job_4,2.09,239.46,233,2026-02-24,gcp,us-east-1,low,streaming,medium,2026,2,24,9,0.008969957081545063,2.065925925925926,medium
3,job_44,0.65,126.17,884,2026-02-24,gcp,us-east-1,medium,batch,medium,2026,2,24,9,0.0007352941176470588,4.954090909090909,low
190,job_20,3.3,34.44,1360,2026-02-24,gcp,us-east-1,high,streaming,medium,2026,2,24,9,0.002426470588235294,8.861304347826087,medium
15,job_25,0.58,68.97,941,2026-02-24,azure,us-west-2,medium,batch,medium,2026,2,24,9,0.000616365568544102,3.438947368421053,low
3,job_10,1.14,161.95,620,2026-02-24,gcp,us-east-1,medium,streaming,small,2026,2,24,9,0.0018387096774193548,4.954090909090909,low
135,job_28,1.45,259.92,140,2026-02-24,gcp,sa-east-1,low,batch,large,2026,2,24,9,0.010357142857142856,2.535,low
1,job_24,5.63,168.17,313,2026-02-24,gcp,us-east-1,low,batch,small,2026,2,24,9,0.017987220447284343,2.3419230769230768,medium
3,job_44,5.02,466.6,277,2026-02-24,gcp,us-east-1,medium,batch,medium,2026,2,24,9,0.01812274368231047,4.954090909090909,medium
29,job_29,0.03,206.82,301,2026-02-24,gcp,sa-east-1,low,streaming,small,2026,2,24,9,9.966777408637873e-05,1.8507407407407408,low
158,job_38,0.62,180.57,193,2026-02-24,aws,sa-east-1,low,streaming,small,2026,2,24,9,0.003212435233160622,1.8199999999999998,low
167,job_32,0.73,174.48,59,2026-02-24,azure,us-west-2,low,streaming,medium,2026,2,24,9,0.012372881355932203,2.1316,low
124,job_23,5.93,417.65,1400,2026-02-24,gcp,sa-east-1,high,batch,large,2026,2,24,9,0.004235714285714285,5.2076,medium
14,job_1,0.74,424.92,482,2026-02-24,gcp,us-east-1,medium,ad-hoc,small,2026,2,24,9,0.0015352697095435683,4.770833333333333,low
176,job_13,9.45,258.59,287,2026-02-24,aws,us-west-2,low,streaming,medium,2026,2,24,9,0.03292682926829268,1.7218181818181817,high
138,job_3,1.02,323.84,251,2026-02-24,gcp,us-west-2,medium,batch,small,2026,2,24,9,0.0040637450199203186,4.65,low
149,job_30,0.28,282.93,490,2026-02-24,aws,us-east-1,low,ad-hoc,small,2026,2,24,9,0.0005714285714285715,2.9517857142857147,low
69,job_35,1.44,357.84,754,2026-02-24,azure,us-west-2,medium,batch,small,2026,2,24,9,0.001909814323607427,4.2176,low
187,job_43,2.44,246.33,473,2026-02-24,gcp,sa-east-1,low,batch,small,2026,2,24,9,0.005158562367864693,1.648235294117647,medium
151,job_35,4.47,263.83,519,2026-02-24,azure,sa-east-1,medium,batch,small,2026,2,24,9,0.00861271676300578,2.92037037037037,medium
157,job_10,7.86,447.96,983,2026-02-24,gcp,us-east-1,medium,streaming,small,2026,2,24,9,0.007995930824008138,3.585714285714286,high
173,job_11,3.02,28.09,148,2026-02-24,gcp,sa-east-1,low,streaming,small,2026,2,24,9,0.020405405405405405,1.7005263157894739,medium
15,job_9,1.91,389.74,231,2026-02-24,azure,us-west-2,medium,ad-hoc,large,2026,2,24,9,0.008268398268398269,3.438947368421053,low
87,job_12,0.94,81.34,41,2026-02-24,gcp,us-east-1,low,batch,small,2026,2,24,9,0.022926829268292682,2.4670833333333335,low
165,job_46,1.79,164.91,1096,2026-02-24,azure,sa-east-1,high,batch,small,2026,2,24,9,0.001633211678832117,8.86,low
71,job_16,1.91,468.69,16,2026-02-24,gcp,us-east-1,medium,streaming,large,2026,2,24,9,0.119375,4.1032,low
114,job_24,4.59,572.41,1170,2026-02-24,gcp,us-west-2,high,batch,small,2026,2,24,9,0.003923076923076923,9.148333333333333,medium
30,job_46,1.24,258.7,430,2026-02-24,gcp,sa-east-1,low,batch,small,2026,2,24,9,0.0028837209302325583,1.7778571428571428,low
176,job_1,2.01,288.66,376,2026-02-24,aws,us-west-2,low,ad-hoc,small,2026,2,24,9,0.005345744680851063,1.7218181818181817,medium
67,job_11,0.74,79.24,447,2026-02-24,azure,sa-east-1,low,streaming,small,2026,2,24,9,0.0016554809843400448,1.8656,low
185,job_19,0.3,140.9,497,2026-02-24,aws,sa-east-1,low,ad-hoc,large,2026,2,24,9,0.0006036217303822937,1.8623529411764705,low
168,job_44,1.14,263.85,282,2026-02-24,aws,sa-east-1,low,batch,medium,2026,2,24,9,0.004042553191489362,1.5860714285714284,low
64,job_36,1.91,120.93,171,2026-02-24,azure,sa-east-1,medium,ad-hoc,small,2026,2,24,9,0.011169590643274854,3.45,low
177,job_6,1.26,256.49,37,2026-02-24,gcp,us-east-1,low,ad-hoc,small,2026,2,24,9,0.03405405405405405,1.5295454545454545,low
63,job_45,0.61,148.16,492,2026-02-24,azure,sa-east-1,low,ad-hoc,small,2026,2,24,9,0.0012398373983739837,2.5116666666666663,low
146,job_16,2.14,435.95,1480,2026-02-24,gcp,us-east-1,high,streaming,large,2026,2,24,9,0.001445945945945946,8.3088,medium
194,job_16,3.84,481.21,996,2026-02-24,aws,us-east-1,high,streaming,large,2026,2,24,9,0.0038554216867469878,10.249375,medium
59,job_6,0.66,140.65,387,2026-02-24,gcp,sa-east-1,low,ad-hoc,small,2026,2,24,9,0.0017054263565891474,2.382857142857143,low
141,job_13,2.56,82.1,300,2026-02-24,gcp,us-east-1,low,streaming,medium,2026,2,24,9,0.008533333333333334,2.064583333333333,medium
56,job_28,0.44,306.94,499,2026-02-24,gcp,sa-east-1,medium,batch,large,2026,2,24,9,0.0008817635270541082,4.482272727272727,low
55,job_41,14.72,156.18,1252,2026-02-24,azure,us-east-1,high,streaming,large,2026,2,24,9,0.011757188498402557,8.7732,high
161,job_12,1.16,192.76,478,2026-02-24,gcp,us-west-2,low,batch,small,2026,2,24,9,0.002426778242677824,1.9735999999999998,low
189,job_36,1.31,144.59,96,2026-02-24,azure,us-east-1,low,ad-hoc,small,2026,2,24,9,0.013645833333333334,1.3622222222222222,low
105,job_14,2.25,8.5,165,2026-02-24,gcp,us-east-1,low,streaming,small,2026,2,24,9,0.013636363636363636,2.065925925925926,medium
72,job_30,0.44,83.18,268,2026-02-24,azure,us-west-2,low,ad-hoc,small,2026,2,24,9,0.0016417910447761193,1.906,low
29,job_41,1.19,265.02,481,2026-02-24,gcp,sa-east-1,low,streaming,large,2026,2,24,9,0.002474012474012474,1.8507407407407408,low
55,job_20,6.24,627.06,1244,2026-02-24,azure,us-east-1,high,streaming,medium,2026,2,24,9,0.005016077170418007,8.7732,high
191,job_2,2.57,122.13,403,2026-02-24,aws,us-west-2,low,batch,large,2026,2,24,9,0.006377171215880893,2.725,medium
97,job_43,8.18,465.78,230,2026-02-24,aws,us-west-2,high,batch,small,2026,2,24,9,0.035565217391304346,9.324545454545454,high
49,job_10,0.84,206.47,498,2026-02-24,azure,us-west-2,low,streaming,small,2026,2,24,9,0.0016867469879518072,1.8661538461538463,low
64,job_13,2.68,434.73,29,2026-02-24,azure,sa-east-1,medium,streaming,medium,2026,2,24,9,0.09241379310344829,3.45,medium
23,job_38,1.22,17.32,866,2026-02-24,azure,us-west-2,medium,streaming,small,2026,2,24,9,0.0014087759815242494,4.216111111111111,low
139,job_19,2.76,224.67,13,2026-02-24,gcp,us-east-1,medium,ad-hoc,large,2026,2,24,9,0.21230769230769228,7.71875,medium
127,job_16,26.05,57.31,818,2026-02-25,gcp,us-east-1,high,streaming,large,2026,2,25,9,0.03184596577017115,7.961764705882352,high
75,job_18,1.6,223.78,370,2026-02-25,azure,us-east-1,low,batch,small,2026,2,25,9,0.004324324324324324,1.7676923076923077,low
69,job_40,1.81,89.81,749,2026-02-25,azure,us-west-2,medium,streaming,small,2026,2,25,9,0.0024165554072096127,4.2176,low
75,job_5,2.36,210.92,239,2026-02-25,azure,us-east-1,low,streaming,large,2026,2,25,9,0.009874476987447698,1.7676923076923077,medium
183,job_13,14.08,138.72,596,2026-02-25,azure,us-east-1,high,streaming,medium,2026,2,25,9,0.023624161073825502,8.930769230769231,high
116,job_3,4.84,81.49,227,2026-02-25,azure,us-west-2,low,batch,small,2026,2,25,9,0.0213215859030837,2.5308333333333333,medium
80,job_31,17.52,406.81,561,2026-02-25,azure,us-east-1,medium,batch,small,2026,2,25,9,0.031229946524064172,5.2385,high
122,job_41,17.2,63.28,1092,2026-02-25,gcp,sa-east-1,high,streaming,large,2026,2,25,9,0.01575091575091575,5.652857142857143,high
60,job_21,0.22,311.87,214,2026-02-25,gcp,us-east-1,low,ad-hoc,small,2026,2,25,9,0.00102803738317757,2.242,low
158,job_44,1.21,128.11,475,2026-02-25,aws,sa-east-1,low,batch,medium,2026,2,25,9,0.0025473684210526315,1.8199999999999998,low
191,job_43,0.62,221.51,349,2026-02-25,aws,us-west-2,low,batch,small,2026,2,25,9,0.0017765042979942694,2.725,low
24,job_14,20.1,114.21,1882,2026-02-25,azure,us-west-2,high,streaming,small,2026,2,25,9,0.010680127523910734,7.641818181818182,high
112,job_39,1.39,86.58,945,2026-02-25,azure,sa-east-1,medium,streaming,medium,2026,2,25,9,0.0014708994708994708,3.936774193548387,low
75,job_1,0.11,223.2,116,2026-02-25,azure,us-east-1,low,ad-hoc,small,2026,2,25,9,0.0009482758620689655,1.7676923076923077,low
71,job_41,0.96,154.47,784,2026-02-25,gcp,us-east-1,medium,streaming,large,2026,2,25,9,0.0012244897959183673,4.1032,low
69,job_9,1.76,225.35,687,2026-02-25,azure,us-west-2,medium,ad-hoc,large,2026,2,25,9,0.002561863173216885,4.2176,low
93,job_4,0.18,150.68,322,2026-02-25,aws,sa-east-1,low,streaming,medium,2026,2,25,9,0.0005590062111801242,2.201875,low
133,job_15,0.61,69.45,66,2026-02-25,aws,us-east-1,medium,streaming,large,2026,2,25,9,0.009242424242424243,4.160666666666667,low
99,job_14,4.51,25.79,61,2026-02-25,aws,us-west-2,low,streaming,small,2026,2,25,9,0.07393442622950819,1.7431999999999999,medium
130,job_5,1.73,737.31,746,2026-02-25,azure,sa-east-1,high,streaming,large,2026,2,25,9,0.002319034852546917,9.6385,low
144,job_37,0.97,291.08,621,2026-02-25,azure,us-east-1,medium,batch,medium,2026,2,25,9,0.0015619967793880838,3.6672413793103447,low
41,job_23,2.36,205.06,657,2026-02-25,aws,us-east-1,medium,batch,large,2026,2,25,9,0.0035920852359208524,4.713809523809524,medium
