user_id,job_id,compute_hours,storage_gb,queries_run,date,cloud_provider,region,profile,job_type,instance_type,year,month,day,week,compute_per_query,avg_compute_per_user,usage_intensity,compute_cost,storage_cost,query_cost,region_mult,instance_mult,discount,total_cost
136,job_12,2.27,278.1,299,2026-02-03,gcp,us-east-1,low,batch,small,2026,2,3,6,0.0075919732441471,2.246551724137931,medium,1.135,5.562,0.299,1.0,1.0,1.0,6.996
11,job_4,2.67,162.01,290,2026-02-03,gcp,us-east-1,high,streaming,medium,2026,2,3,6,0.0092068965517241,9.243636363636362,medium,2.0025,3.2401999999999997,0.29,1.0,1.5,1.0,5.532699999999999
121,job_37,5.54,454.38,534,2026-02-03,aws,us-east-1,medium,batch,medium,2026,2,3,6,0.0103745318352059,4.6573913043478266,medium,4.155,9.0876,0.534,1.0,1.5,1.0,13.7766
189,job_46,0.47,95.95,89,2026-02-03,azure,us-east-1,low,batch,small,2026,2,3,6,0.0052808988764044,1.3622222222222222,low,0.235,1.919,0.089,1.0,1.0,1.0,2.243
42,job_43,0.85,211.16,343,2026-02-03,gcp,us-east-1,low,batch,small,2026,2,3,6,0.0024781341107871,1.563809523809524,low,0.425,4.2232,0.343,1.0,1.0,1.0,4.9912
144,job_11,3.07,368.05,859,2026-02-03,azure,us-east-1,medium,streaming,small,2026,2,3,6,0.0035739231664726,3.6672413793103447,medium,1.535,7.361000000000001,0.859,1.0,1.0,1.0,9.755
49,job_42,0.31,262.81,492,2026-02-03,azure,us-west-2,low,ad-hoc,small,2026,2,3,6,0.000630081300813,1.8661538461538465,low,0.1705,5.2562,0.492,1.1,1.0,1.0,5.918699999999999
179,job_9,0.8,76.09,351,2026-02-03,aws,us-east-1,low,ad-hoc,large,2026,2,3,6,0.0022792022792022,2.4221875,low,0.8,1.5218,0.35100000000000003,1.0,2.0,1.0,2.6728
20,job_22,2.51,311.92,930,2026-02-03,azure,us-east-1,medium,batch,small,2026,2,3,6,0.0026989247311827,4.209615384615384,medium,1.255,6.2384,0.93,1.0,1.0,1.0,8.4234
134,job_14,0.32,298.9,188,2026-02-03,azure,sa-east-1,low,streaming,small,2026,2,3,6,0.0017021276595744,2.286,low,0.192,5.978,0.188,1.2,1.0,1.0,6.358
94,job_1,0.44,313.51,380,2026-02-03,gcp,us-east-1,low,ad-hoc,small,2026,2,3,6,0.0011578947368421,1.903125,low,0.22,6.2702,0.38,1.0,1.0,1.0,6.8702
62,job_36,2.33,76.91,496,2026-02-03,aws,us-west-2,low,ad-hoc,small,2026,2,3,6,0.0046975806451612,2.823478260869565,medium,1.2815,1.5382,0.496,1.1,1.0,1.0,3.3157
13,job_4,1.93,235.79,169,2026-02-03,aws,sa-east-1,low,streaming,medium,2026,2,3,6,0.0114201183431952,1.7563333333333333,low,1.7369999999999999,4.7158,0.169,1.2,1.5,1.0,6.6217999999999995
91,job_34,1.05,310.65,185,2026-02-03,aws,us-west-2,low,ad-hoc,large,2026,2,3,6,0.0056756756756756,1.7157142857142855,low,1.1550000000000002,6.213,0.185,1.1,2.0,1.0,7.553
107,job_9,0.07,330.48,135,2026-02-03,aws,us-east-1,medium,ad-hoc,large,2026,2,3,6,0.0005185185185185,4.859259259259259,low,0.07,6.6096,0.135,1.0,2.0,1.0,6.8146
140,job_36,11.12,274.68,146,2026-02-03,aws,us-west-2,medium,ad-hoc,small,2026,2,3,6,0.0761643835616438,4.153636363636363,high,5.5043999999999995,5.4936,0.146,1.1,1.0,0.9,11.144
35,job_5,6.77,275.22,391,2026-02-03,gcp,us-east-1,low,streaming,large,2026,2,3,6,0.017314578005115,1.9675,high,6.77,5.5044,0.391,1.0,2.0,1.0,12.6654
62,job_11,2.58,303.42,121,2026-02-03,aws,us-west-2,low,streaming,small,2026,2,3,6,0.0213223140495867,2.823478260869565,medium,1.4190000000000003,6.0684000000000005,0.121,1.1,1.0,1.0,7.608400000000001
153,job_21,2.13,346.02,338,2026-02-03,gcp,sa-east-1,low,ad-hoc,small,2026,2,3,6,0.0063017751479289,1.5404761904761906,medium,1.2779999999999998,6.9204,0.338,1.2,1.0,1.0,8.536399999999999
139,job_14,11.18,417.67,277,2026-02-03,gcp,us-east-1,medium,streaming,small,2026,2,3,6,0.0403610108303249,7.71875,high,5.031,8.3534,0.277,1.0,1.0,0.9,13.661399999999999
122,job_50,7.73,337.74,1660,2026-02-03,gcp,sa-east-1,high,ad-hoc,medium,2026,2,3,6,0.004656626506024,5.652857142857143,high,6.957,6.7548,1.6600000000000001,1.2,1.5,1.0,15.3718
59,job_26,1.91,19.37,156,2026-02-03,gcp,sa-east-1,low,batch,large,2026,2,3,6,0.0122435897435897,2.382857142857143,low,2.292,0.3874,0.156,1.2,2.0,1.0,2.8354
133,job_20,0.06,110.69,26,2026-02-03,aws,us-east-1,medium,streaming,medium,2026,2,3,6,0.0023076923076923,4.160666666666667,low,0.045,2.2138,0.026000000000000002,1.0,1.5,1.0,2.2847999999999997
91,job_11,0.88,191.88,118,2026-02-03,aws,us-west-2,low,streaming,small,2026,2,3,6,0.007457627118644,1.7157142857142855,low,0.48400000000000004,3.8376,0.11800000000000001,1.1,1.0,1.0,4.4396
82,job_1,7.58,70.56,987,2026-02-03,aws,sa-east-1,medium,ad-hoc,small,2026,2,3,6,0.0076798378926038,2.83578947368421,high,4.548,1.4112,0.987,1.2,1.0,1.0,6.9462
57,job_28,1.29,213.43,261,2026-02-03,gcp,us-west-2,low,batch,large,2026,2,3,6,0.0049425287356321,2.257692307692308,low,1.4190000000000003,4.2686,0.261,1.1,2.0,1.0,5.948600000000001
13,job_6,0.37,169.85,255,2026-02-03,aws,sa-east-1,low,ad-hoc,small,2026,2,3,6,0.0014509803921568,1.7563333333333333,low,0.222,3.397,0.255,1.2,1.0,1.0,3.8739999999999997
131,job_8,9.63,345.38,116,2026-02-04,gcp,us-east-1,high,batch,large,2026,2,4,6,0.0830172413793103,12.356666666666667,high,9.63,6.9076,0.116,1.0,2.0,1.0,16.6536
98,job_17,3.07,168.69,430,2026-02-04,gcp,us-west-2,low,batch,small,2026,2,4,6,0.0071395348837209,1.9358620689655173,medium,1.6885000000000001,3.3738,0.43,1.1,1.0,1.0,5.4923
145,job_32,0.1,181.36,139,2026-02-04,aws,us-east-1,low,streaming,medium,2026,2,4,6,0.0007194244604316,2.2644,low,0.07500000000000001,3.6272,0.139,1.0,1.5,1.0,3.8412000000000006
7,job_43,1.61,24.56,58,2026-02-04,gcp,us-west-2,low,batch,small,2026,2,4,6,0.0277586206896551,1.4213636363636364,low,0.8855000000000002,0.49119999999999997,0.058,1.1,1.0,1.0,1.4347
25,job_48,0.59,385.21,382,2026-02-04,aws,us-east-1,medium,batch,large,2026,2,4,6,0.001544502617801,5.567407407407408,low,0.59,7.7042,0.382,1.0,2.0,1.0,8.6762
71,job_10,4.37,480.26,471,2026-02-04,gcp,us-east-1,medium,streaming,small,2026,2,4,6,0.0092781316348195,4.1032,medium,2.185,9.6052,0.47100000000000003,1.0,1.0,1.0,12.2612
58,job_30,0.74,74.12,276,2026-02-04,aws,us-east-1,low,ad-hoc,small,2026,2,4,6,0.0026811594202898,1.983,low,0.37,1.4824000000000002,0.276,1.0,1.0,1.0,2.1284
67,job_21,5.66,127.82,304,2026-02-04,azure,sa-east-1,low,ad-hoc,small,2026,2,4,6,0.0186184210526315,1.8656,medium,3.396,2.5564,0.304,1.2,1.0,1.0,6.2564
65,job_28,0.3,14.48,381,2026-02-04,azure,us-west-2,medium,batch,large,2026,2,4,6,0.0007874015748031,4.790555555555556,low,0.33,0.2896,0.381,1.1,2.0,1.0,1.0006
121,job_42,0.13,149.97,160,2026-02-04,aws,us-east-1,medium,ad-hoc,small,2026,2,4,6,0.0008125,4.6573913043478266,low,0.065,2.9994,0.16,1.0,1.0,1.0,3.2244
187,job_27,0.42,92.55,336,2026-02-04,gcp,sa-east-1,low,batch,small,2026,2,4,6,0.00125,1.648235294117647,low,0.252,1.851,0.336,1.2,1.0,1.0,2.4389999999999996
74,job_44,1.3,362.08,345,2026-02-04,azure,us-west-2,medium,batch,medium,2026,2,4,6,0.0037681159420289,2.9016,low,1.0725000000000002,7.2416,0.34500000000000003,1.1,1.5,1.0,8.6591
197,job_7,7.82,201.67,652,2026-02-04,gcp,us-west-2,high,ad-hoc,medium,2026,2,4,6,0.0119938650306748,8.376333333333333,high,6.451500000000001,4.033399999999999,0.652,1.1,1.5,1.0,11.136899999999999
116,job_29,0.03,131.66,310,2026-02-04,azure,us-west-2,low,streaming,small,2026,2,4,6,9.67741935483871e-05,2.5308333333333333,low,0.0165,2.6332,0.31,1.1,1.0,1.0,2.9597
147,job_25,2.13,47.86,489,2026-02-04,gcp,us-east-1,low,batch,medium,2026,2,4,6,0.0043558282208588,1.4824000000000002,medium,1.5975,0.9572,0.489,1.0,1.5,1.0,3.0437
94,job_3,13.59,259.04,349,2026-02-04,gcp,us-east-1,low,batch,small,2026,2,4,6,0.0389398280802292,1.903125,high,6.1155,5.1808000000000005,0.34900000000000003,1.0,1.0,0.9,11.6453
192,job_3,4.15,192.84,1064,2026-02-04,azure,sa-east-1,high,batch,small,2026,2,4,6,0.0039003759398496,8.749032258064515,medium,2.49,3.8568000000000002,1.064,1.2,1.0,1.0,7.4108
4,job_11,0.29,288.35,258,2026-02-04,gcp,us-west-2,low,streaming,small,2026,2,4,6,0.0011240310077519,2.0425,low,0.1595,5.767,0.258,1.1,1.0,1.0,6.184500000000001
147,job_12,0.39,311.38,131,2026-02-04,gcp,us-east-1,low,batch,small,2026,2,4,6,0.0029770992366412,1.4824000000000002,low,0.195,6.2276,0.131,1.0,1.0,1.0,6.5536
162,job_13,0.81,96.38,405,2026-02-04,gcp,sa-east-1,low,streaming,medium,2026,2,4,6,0.002,2.014333333333333,low,0.729,1.9276,0.405,1.2,1.5,1.0,3.0616000000000003
174,job_5,11.25,306.71,142,2026-02-04,azure,us-west-2,low,streaming,large,2026,2,4,6,0.079225352112676,2.163181818181818,high,11.137500000000001,6.1342,0.14200000000000002,1.1,2.0,0.9,17.413700000000002
196,job_4,0.32,281.38,524,2026-02-04,azure,us-west-2,medium,streaming,medium,2026,2,4,6,0.0006106870229007,3.564,low,0.264,5.6276,0.524,1.1,1.5,1.0,6.4156
69,job_47,4.68,362.8,166,2026-02-04,azure,us-west-2,medium,streaming,medium,2026,2,4,6,0.0281927710843373,4.2176,medium,3.861,7.256,0.166,1.1,1.5,1.0,11.283000000000001
101,job_40,0.55,268.44,225,2026-02-04,gcp,sa-east-1,medium,streaming,small,2026,2,4,6,0.0024444444444444,3.2725,low,0.33,5.3688,0.225,1.2,1.0,1.0,5.9238
89,job_8,4.68,209.11,229,2026-02-04,azure,us-west-2,low,batch,large,2026,2,4,6,0.0204366812227074,3.530625,medium,5.148,4.1822,0.229,1.1,2.0,1.0,9.559199999999999
8,job_12,5.68,89.17,308,2026-02-04,azure,sa-east-1,medium,batch,small,2026,2,4,6,0.0184415584415584,2.8724000000000003,medium,3.408,1.7834,0.308,1.2,1.0,1.0,5.4994
146,job_25,21.42,569.52,1084,2026-02-04,gcp,us-east-1,high,batch,medium,2026,2,4,6,0.019760147601476,8.3088,high,14.4585,11.3904,1.084,1.0,1.5,0.9,26.9329
48,job_50,1.32,210.95,90,2026-02-04,aws,sa-east-1,low,ad-hoc,medium,2026,2,4,6,0.0146666666666666,2.8644,low,1.188,4.218999999999999,0.09,1.2,1.5,1.0,5.496999999999999
11,job_19,3.03,558.55,1108,2026-02-04,gcp,us-east-1,high,ad-hoc,large,2026,2,4,6,0.0027346570397111,9.243636363636362,medium,3.03,11.171,1.108,1.0,2.0,1.0,15.309
154,job_34,2.02,222.23,337,2026-02-04,gcp,us-east-1,medium,ad-hoc,large,2026,2,4,6,0.0059940652818991,3.840869565217392,medium,2.02,4.4446,0.337,1.0,2.0,1.0,6.8016000000000005
100,job_39,0.75,227.82,692,2026-02-04,aws,us-west-2,medium,streaming,medium,2026,2,4,6,0.0010838150289017,5.567916666666666,low,0.61875,4.5564,0.6920000000000001,1.1,1.5,1.0,5.8671500000000005
189,job_46,2.61,246.16,42,2026-02-04,azure,us-east-1,low,batch,small,2026,2,4,6,0.0621428571428571,1.3622222222222222,medium,1.305,4.9232000000000005,0.042,1.0,1.0,1.0,6.2702
110,job_3,0.01,242.97,382,2026-02-04,azure,us-east-1,low,batch,small,2026,2,4,6,2.6178010471204188e-05,1.060769230769231,low,0.005,4.8594,0.382,1.0,1.0,1.0,5.2463999999999995
166,job_27,0.6,90.42,123,2026-02-04,aws,us-west-2,medium,batch,small,2026,2,4,6,0.0048780487804878,3.899375,low,0.33,1.8084,0.123,1.1,1.0,1.0,2.2614
24,job_46,1.52,282.44,1892,2026-02-04,azure,us-west-2,high,batch,small,2026,2,4,6,0.0008033826638477,7.641818181818182,low,0.8360000000000001,5.6488000000000005,1.8920000000000001,1.1,1.0,1.0,8.376800000000001
170,job_8,7.56,404.15,325,2026-02-04,azure,sa-east-1,medium,batch,large,2026,2,4,6,0.0232615384615384,4.8589473684210525,high,9.072,8.083,0.325,1.2,2.0,1.0,17.48
180,job_14,2.97,280.51,427,2026-02-04,aws,sa-east-1,medium,streaming,small,2026,2,4,6,0.0069555035128805,1.6009090909090908,medium,1.782,5.6102,0.427,1.2,1.0,1.0,7.8191999999999995
37,job_50,4.78,48.2,42,2026-02-04,gcp,us-west-2,low,ad-hoc,medium,2026,2,4,6,0.1138095238095238,1.632608695652174,medium,3.9435000000000007,0.9640000000000001,0.042,1.1,1.5,1.0,4.9495000000000005
132,job_4,2.35,479.53,260,2026-02-04,aws,us-east-1,medium,streaming,medium,2026,2,4,6,0.0090384615384615,6.8660000000000005,medium,1.7625000000000002,9.5906,0.26,1.0,1.5,1.0,11.613100000000001
125,job_5,0.06,101.78,400,2026-02-04,gcp,sa-east-1,low,streaming,large,2026,2,4,6,0.00015,1.967142857142857,low,0.072,2.0356,0.4,1.2,2.0,1.0,2.5076
141,job_20,0.26,31.09,262,2026-02-04,gcp,us-east-1,low,streaming,medium,2026,2,4,6,0.0009923664122137,2.064583333333333,low,0.195,0.6218,0.262,1.0,1.5,1.0,1.0788
161,job_40,2.9,296.98,434,2026-02-04,gcp,us-west-2,low,streaming,small,2026,2,4,6,0.0066820276497695,1.9736,medium,1.595,5.9396,0.434,1.1,1.0,1.0,7.9686
34,job_41,7.6,261.56,95,2026-02-04,azure,us-west-2,medium,streaming,large,2026,2,4,6,0.08,3.202380952380953,high,8.36,5.2312,0.095,1.1,2.0,1.0,13.686200000000001
46,job_39,1.43,298.88,919,2026-02-04,gcp,sa-east-1,medium,streaming,medium,2026,2,4,6,0.0015560391730141,3.3514285714285714,low,1.287,5.9776,0.919,1.2,1.5,1.0,8.1836
58,job_13,0.07,164.81,145,2026-02-04,aws,us-east-1,low,streaming,medium,2026,2,4,6,0.0004827586206896,1.983,low,0.052500000000000005,3.2962000000000002,0.145,1.0,1.5,1.0,3.4937000000000005
198,job_10,1.95,305.36,253,2026-02-04,gcp,sa-east-1,medium,streaming,small,2026,2,4,6,0.0077075098814229,3.7679166666666655,low,1.17,6.107200000000001,0.253,1.2,1.0,1.0,7.530200000000001
159,job_44,10.22,330.56,271,2026-02-04,aws,us-west-2,low,batch,medium,2026,2,4,6,0.0377121771217712,2.1414285714285715,high,7.588350000000002,6.6112,0.271,1.1,1.5,0.9,14.470550000000003
125,job_20,1.84,155.48,342,2026-02-04,gcp,sa-east-1,low,streaming,medium,2026,2,4,6,0.0053801169590643,1.967142857142857,low,1.656,3.1096,0.342,1.2,1.5,1.0,5.1076
6,job_23,2.36,418.54,498,2026-02-04,aws,sa-east-1,medium,batch,large,2026,2,4,6,0.0047389558232931,4.022068965517241,medium,2.832,8.370800000000001,0.498,1.2,2.0,1.0,11.7008
47,job_15,0.36,115.82,173,2026-02-05,azure,sa-east-1,low,streaming,large,2026,2,5,6,0.0020809248554913,2.320689655172414,low,0.432,2.3164,0.17300000000000001,1.2,2.0,1.0,2.9213999999999998
172,job_26,10.24,534.26,56,2026-02-05,azure,sa-east-1,high,batch,large,2026,2,5,6,0.1828571428571428,7.349615384615385,high,11.0592,10.6852,0.056,1.2,2.0,0.9,21.8004
162,job_26,1.16,143.63,117,2026-02-05,gcp,sa-east-1,low,batch,large,2026,2,5,6,0.0099145299145299,2.014333333333333,low,1.392,2.8726,0.117,1.2,2.0,1.0,4.3816
131,job_14,19.48,554.24,1652,2026-02-05,gcp,us-east-1,high,streaming,small,2026,2,5,6,0.0117917675544794,12.356666666666667,high,8.766,11.0848,1.6520000000000001,1.0,1.0,0.9,21.5028
160,job_16,54.27,559.48,1012,2026-02-05,gcp,us-east-1,high,streaming,large,2026,2,5,6,0.0536264822134387,6.783181818181817,high,48.843,11.1896,1.012,1.0,2.0,0.9,61.0446
106,job_20,0.03,61.34,473,2026-02-05,gcp,us-west-2,low,streaming,medium,2026,2,5,6,6.342494714587737e-05,2.200416666666667,low,0.02475,1.2268000000000001,0.47300000000000003,1.1,1.5,1.0,1.7245500000000002
78,job_45,6.6,395.63,856,2026-02-05,gcp,sa-east-1,medium,ad-hoc,small,2026,2,5,6,0.0077102803738317,3.5476470588235296,high,3.9599999999999995,7.9126,0.856,1.2,1.0,1.0,12.7286
1,job_44,2.84,87.89,33,2026-02-05,gcp,us-east-1,low,batch,medium,2026,2,5,6,0.086060606060606,2.3419230769230768,medium,2.13,1.7578,0.033,1.0,1.5,1.0,3.9208
150,job_32,1.0,398.92,130,2026-02-05,aws,sa-east-1,medium,streaming,medium,2026,2,5,6,0.0076923076923076,4.963461538461539,low,0.8999999999999999,7.978400000000001,0.13,1.2,1.5,1.0,9.008400000000002
189,job_25,1.36,286.42,332,2026-02-05,azure,us-east-1,low,batch,medium,2026,2,5,6,0.0040963855421686,1.3622222222222222,low,1.02,5.728400000000001,0.332,1.0,1.5,1.0,7.0804
120,job_32,0.87,742.66,698,2026-02-05,azure,us-west-2,high,streaming,medium,2026,2,5,6,0.0012464183381088,7.648000000000001,low,0.71775,14.8532,0.6980000000000001,1.1,1.5,1.0,16.26895
144,job_41,5.23,238.61,696,2026-02-05,azure,us-east-1,medium,streaming,large,2026,2,5,6,0.0075143678160919,3.6672413793103447,medium,5.23,4.772200000000001,0.6960000000000001,1.0,2.0,1.0,10.698200000000002
167,job_9,8.4,113.66,291,2026-02-05,azure,us-west-2,low,ad-hoc,large,2026,2,5,6,0.0288659793814433,2.1316,high,9.240000000000002,2.2732,0.291,1.1,2.0,1.0,11.804200000000002
12,job_42,1.22,305.8,27,2026-02-05,gcp,us-east-1,low,ad-hoc,small,2026,2,5,6,0.0451851851851851,2.54,low,0.61,6.1160000000000005,0.027,1.0,1.0,1.0,6.753000000000001
156,job_49,4.32,63.42,1176,2026-02-05,gcp,sa-east-1,high,streaming,large,2026,2,5,6,0.0036734693877551,8.37076923076923,medium,5.184,1.2684,1.176,1.2,2.0,1.0,7.6284
101,job_41,2.8,251.87,315,2026-02-05,gcp,sa-east-1,medium,streaming,large,2026,2,5,6,0.0088888888888888,3.2725,medium,3.36,5.0374,0.315,1.2,2.0,1.0,8.712399999999999
75,job_30,0.18,304.32,76,2026-02-05,azure,us-east-1,low,ad-hoc,small,2026,2,5,6,0.0023684210526315,1.7676923076923077,low,0.09,6.0864,0.076,1.0,1.0,1.0,6.2524
31,job_42,0.2,176.16,194,2026-02-05,azure,sa-east-1,low,ad-hoc,small,2026,2,5,6,0.0010309278350515,1.6996153846153847,low,0.12,3.5232,0.194,1.2,1.0,1.0,3.8372
129,job_18,4.15,55.14,146,2026-02-05,gcp,us-east-1,low,batch,small,2026,2,5,6,0.0284246575342465,1.936,medium,2.075,1.1028,0.146,1.0,1.0,1.0,3.3238000000000003
166,job_32,0.98,153.36,734,2026-02-05,aws,us-west-2,medium,streaming,medium,2026,2,5,6,0.0013351498637602,3.899375,low,0.8085,3.0672,0.734,1.1,1.5,1.0,4.6097
196,job_37,1.7,148.6,300,2026-02-05,azure,us-west-2,medium,batch,medium,2026,2,5,6,0.0056666666666666,3.564,low,1.4025,2.972,0.3,1.1,1.5,1.0,4.6745
60,job_25,0.75,335.35,228,2026-02-05,gcp,us-east-1,low,batch,medium,2026,2,5,6,0.0032894736842105,2.242,low,0.5625,6.707000000000001,0.228,1.0,1.5,1.0,7.4975000000000005
82,job_22,3.45,206.54,298,2026-02-05,aws,sa-east-1,medium,batch,small,2026,2,5,6,0.0115771812080536,2.83578947368421,medium,2.07,4.1308,0.298,1.2,1.0,1.0,6.498799999999999
40,job_25,9.45,58.0,777,2026-02-05,gcp,sa-east-1,medium,batch,medium,2026,2,5,6,0.0121621621621621,5.501818181818182,high,8.504999999999999,1.16,0.777,1.2,1.5,1.0,10.441999999999998
133,job_1,2.62,374.73,352,2026-02-05,aws,us-east-1,medium,ad-hoc,small,2026,2,5,6,0.0074431818181818,4.160666666666667,medium,1.31,7.4946,0.352,1.0,1.0,1.0,9.156600000000001
20,job_26,7.95,291.74,82,2026-02-05,azure,us-east-1,medium,batch,large,2026,2,5,6,0.0969512195121951,4.209615384615384,high,7.95,5.8348,0.082,1.0,2.0,1.0,13.866800000000001
47,job_38,0.68,127.1,272,2026-02-05,azure,sa-east-1,low,streaming,small,2026,2,5,6,0.0025,2.320689655172414,low,0.40800000000000003,2.542,0.272,1.2,1.0,1.0,3.2219999999999995
183,job_15,2.14,15.24,1346,2026-02-05,azure,us-east-1,high,streaming,large,2026,2,5,6,0.0015898959881129,8.930769230769231,medium,2.14,0.3048,1.346,1.0,2.0,1.0,3.7908000000000004
25,job_15,7.9,396.05,209,2026-02-05,aws,us-east-1,medium,streaming,large,2026,2,5,6,0.0377990430622009,5.567407407407408,high,7.9,7.921,0.209,1.0,2.0,1.0,16.03
131,job_15,21.92,503.31,1028,2026-02-05,gcp,us-east-1,high,streaming,large,2026,2,5,6,0.0213229571984435,12.356666666666667,high,19.728,10.0662,1.028,1.0,2.0,0.9,30.822200000000002
102,job_27,9.09,498.35,210,2026-02-05,gcp,us-east-1,high,batch,small,2026,2,5,6,0.0432857142857142,9.755714285714287,high,4.545,9.967,0.21,1.0,1.0,1.0,14.722000000000001
28,job_8,1.4,266.39,55,2026-02-05,gcp,sa-east-1,low,batch,large,2026,2,5,6,0.0254545454545454,2.1215,low,1.68,5.3278,0.055,1.2,2.0,1.0,7.062799999999999
63,job_23,1.74,153.8,391,2026-02-05,azure,sa-east-1,low,batch,large,2026,2,5,6,0.0044501278772378,2.5116666666666663,low,2.088,3.0760000000000005,0.391,1.2,2.0,1.0,5.555000000000001
134,job_33,0.88,225.64,294,2026-02-05,azure,sa-east-1,low,streaming,medium,2026,2,5,6,0.0029931972789115,2.286,low,0.7919999999999999,4.5127999999999995,0.294,1.2,1.5,1.0,5.598799999999999
124,job_11,0.48,53.02,1100,2026-02-05,gcp,sa-east-1,high,streaming,small,2026,2,5,6,0.0004363636363636,5.2076,low,0.288,1.0604,1.1,1.2,1.0,1.0,2.4484000000000004
89,job_16,5.62,195.21,333,2026-02-05,azure,us-west-2,low,streaming,large,2026,2,5,6,0.0168768768768768,3.530625,medium,6.182,3.9042000000000003,0.333,1.1,2.0,1.0,10.419200000000002
53,job_48,1.45,154.3,91,2026-02-05,azure,sa-east-1,low,batch,large,2026,2,5,6,0.0159340659340659,2.477826086956522,low,1.74,3.0860000000000003,0.091,1.2,2.0,1.0,4.917000000000001
103,job_29,3.36,475.34,165,2026-02-05,gcp,us-east-1,medium,streaming,small,2026,2,5,6,0.0203636363636363,2.4615384615384617,medium,1.68,9.5068,0.165,1.0,1.0,1.0,11.351799999999999
47,job_26,2.97,275.24,385,2026-02-05,azure,sa-east-1,low,batch,large,2026,2,5,6,0.0077142857142857,2.320689655172414,medium,3.564,5.5048,0.385,1.2,2.0,1.0,9.4538
184,job_44,1.09,159.66,464,2026-02-05,aws,us-west-2,low,batch,medium,2026,2,5,6,0.0023491379310344,2.425135135135135,low,0.8992500000000001,3.1932,0.464,1.1,1.5,1.0,4.556450000000001
63,job_18,2.0,140.56,178,2026-02-05,azure,sa-east-1,low,batch,small,2026,2,5,6,0.0112359550561797,2.5116666666666663,low,1.2,2.8112,0.178,1.2,1.0,1.0,4.1892
108,job_46,4.05,478.78,1034,2026-02-05,gcp,sa-east-1,high,batch,small,2026,2,5,6,0.003916827852998,9.70142857142857,medium,2.4299999999999997,9.5756,1.034,1.2,1.0,1.0,13.0396
60,job_46,1.58,141.45,427,2026-02-05,gcp,us-east-1,low,batch,small,2026,2,5,6,0.0037002341920374,2.242,low,0.79,2.8289999999999997,0.427,1.0,1.0,1.0,4.045999999999999
115,job_41,3.09,19.29,108,2026-02-05,aws,sa-east-1,high,streaming,large,2026,2,5,6,0.0286111111111111,6.86037037037037,medium,3.7079999999999997,0.3858,0.108,1.2,2.0,1.0,4.2017999999999995
65,job_34,5.66,134.38,725,2026-02-05,azure,us-west-2,medium,ad-hoc,large,2026,2,5,6,0.0078068965517241,4.790555555555556,medium,6.226000000000001,2.6875999999999998,0.725,1.1,2.0,1.0,9.6386
33,job_47,25.36,694.79,1156,2026-02-05,azure,sa-east-1,high,streaming,medium,2026,2,5,6,0.0219377162629757,8.9428125,high,20.5416,13.8958,1.156,1.2,1.5,0.9,35.593399999999995
58,job_41,4.39,178.98,198,2026-02-05,aws,us-east-1,low,streaming,large,2026,2,5,6,0.0221717171717171,1.983,medium,4.39,3.5795999999999997,0.198,1.0,2.0,1.0,8.1676
79,job_23,0.11,247.05,138,2026-02-05,gcp,us-east-1,low,batch,large,2026,2,5,6,0.0007971014492753,2.416875,low,0.11,4.941000000000001,0.138,1.0,2.0,1.0,5.189000000000001
190,job_47,12.28,719.51,1974,2026-02-05,gcp,us-east-1,high,streaming,medium,2026,2,5,6,0.0062208713272543,8.861304347826087,high,8.289,14.3902,1.974,1.0,1.5,0.9,24.653200000000002
156,job_47,23.24,174.7,1896,2026-02-05,gcp,sa-east-1,high,streaming,medium,2026,2,5,6,0.0122573839662447,8.37076923076923,high,18.824399999999997,3.4939999999999998,1.8960000000000001,1.2,1.5,0.9,24.214399999999998
44,job_6,1.09,7.77,162,2026-02-06,aws,us-west-2,medium,ad-hoc,small,2026,2,6,6,0.0067283950617283,4.191538461538462,low,0.5995000000000001,0.15539999999999998,0.162,1.1,1.0,1.0,0.9169000000000002
117,job_26,2.7,147.17,449,2026-02-06,aws,us-west-2,medium,batch,large,2026,2,6,6,0.0060133630289532,3.628095238095238,medium,2.9700000000000006,2.9434,0.449,1.1,2.0,1.0,6.362400000000001
44,job_44,0.91,390.95,924,2026-02-06,aws,us-west-2,medium,batch,medium,2026,2,6,6,0.0009848484848484,4.191538461538462,low,0.7507500000000001,7.819,0.924,1.1,1.5,1.0,9.49375
45,job_22,0.11,10.07,371,2026-02-06,aws,us-east-1,medium,batch,small,2026,2,6,6,0.0002964959568733,6.2275,low,0.055,0.20140000000000002,0.371,1.0,1.0,1.0,0.6274
120,job_13,6.53,502.14,512,2026-02-06,azure,us-west-2,high,streaming,medium,2026,2,6,6,0.01275390625,7.648000000000001,high,5.387250000000001,10.0428,0.512,1.1,1.5,1.0,15.942050000000002
23,job_2,5.18,47.18,277,2026-02-06,azure,us-west-2,medium,batch,large,2026,2,6,6,0.0187003610108303,4.216111111111111,medium,5.698,0.9436,0.277,1.1,2.0,1.0,6.9186000000000005
199,job_32,3.41,91.19,827,2026-02-06,azure,sa-east-1,medium,streaming,medium,2026,2,6,6,0.0041233373639661,4.5,medium,3.069,1.8238,0.8270000000000001,1.2,1.5,1.0,5.7198
20,job_7,1.33,328.93,278,2026-02-06,azure,us-east-1,medium,ad-hoc,medium,2026,2,6,6,0.0047841726618705,4.209615384615384,low,0.9975,6.578600000000001,0.278,1.0,1.5,1.0,7.854100000000001
